Dataset Name,Friendly Name,Category,Data Type,API Path,Field Path,Field Type,Example,Unit,Description,Notes
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,data.hydration 1 gel 1,float,2.37,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,data.hydration 1 gel 2,float,2.92,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,data.hydration 2 gel 1,int,0,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,data.hydration 2 gel 2,int,0,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,data.pump strokes rate,int,0,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,data.wellhead_pressure,float,-12.6,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,data.clean_flow_rate_in,int,0,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,data.slurry_flow_rate_in,int,0,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,data.total_clean_volume_in,int,0,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,data.total_slurry_volume_in,int,0,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,data.proppant_1_concentration,int,0,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,version,int,1,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,asset_id,int,15236,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,provider,str,corva,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,timestamp,int,1536944208,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,collection,str,completion.wits.raw,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,company_id,int,5,,,
corva#completion.wits.raw,completion.wits.raw,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.raw/,stage_number,int,2,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,_id,str,5e1d5c82ca06904e95fa1b68,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data,object,,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max,object,,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.gel,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.acid,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.biocide,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.divertor,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.timestamp,int,1536944217,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.emulsifier,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.fluid_loss,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.powder_gel,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.surfactant,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.accelerator,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.anti_sludge,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.cross_linker,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.elapsed_time,int,9,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.iron_control,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.ploymer_plug,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.acid_retarder,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.acid_inhibitor,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.enzyme_breaker,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.liquid_breaker,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.mutual_solvent,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.non_emulsifier,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.powder_breaker,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.clay_stabilizer,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.fines_suspender,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.proppant_1_mass,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.proppant_2_mass,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.scale_inhibitor,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.friction_reducer,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.oxygen_scavenger,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.paraffin_control,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.wellhead_pressure,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.clean_flow_rate_in,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.ph_adjusting_agent,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.corrosion_inhibitor,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.delayed_crosslinker,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.instant_crosslinker,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.slurry_flow_rate_in,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.total_proppant_mass,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.hydrostatic_pressure,float,3992.064281011832,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.powder_enzyme_breaker,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.total_clean_volume_in,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.total_chemical_rate_in,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.total_slurry_volume_in,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.powder_friction_reducer,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.proppant_1_concentration,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.proppant_2_concentration,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.inverse_hydrostatic_pressure,float,0.00025049696838712706,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.total_proppant_concentration,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.max.bottomhole_proppant_concentration,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min,object,,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.gel,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.acid,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.biocide,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.divertor,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.timestamp,int,1536944208,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.emulsifier,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.fluid_loss,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.powder_gel,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.surfactant,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.accelerator,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.anti_sludge,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.cross_linker,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.elapsed_time,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.iron_control,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.ploymer_plug,int,0,,,
corva#completion.wits.summary-10s,completion.wits.summary-10s,WITS (Other Phases),time,/api/v1/data/corva/completion.wits.summary-10s/,data.min.acid_retarder,int,0,,,
